"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.286716829E1,3.421071392E-1,-1.444029547E0,3.693782022E0,3.980739159E0
9.287717729E1,4.603454411E-2,-1.368967670E0,3.336393185E0,3.606620460E0
9.288718529E1,-2.442165631E-1,-1.279230452E0,2.635947328E0,2.940117446E0
9.289719429E1,-8.863215333E-1,-1.263559914E0,1.939335637E0,2.478542359E0
9.290720329E1,-1.554572328E0,-1.285687532E0,1.422481826E0,2.468429075E0
9.291721129E1,-1.971895711E0,-1.512251936E0,1.216681762E0,2.766874251E0
9.292722029E1,-2.356440187E0,-1.906398709E0,1.154479813E0,3.243453412E0
9.293722929E1,-2.851675964E0,-2.228278868E0,1.037520297E0,3.764801573E0
9.294723862E1,-3.432754714E0,-2.470021182E0,1.077096592E0,4.364051630E0
9.295724662E1,-3.698255142E0,-2.604941005E0,7.090441874E-1,4.578815610E0
9.296725563E1,-3.915859857E0,-2.610434464E0,3.513349226E-1,4.719296848E0
9.297726462E1,-4.038267809E0,-2.476814477E0,3.602623053E-1,4.751000503E0
9.298727263E1,-4.197723134E0,-2.324103623E0,1.722393849E-1,4.801250208E0
9.299728162E1,-4.034223289E0,-2.249974377E0,-4.033397663E-1,4.636811967E0
9.300729062E1,-3.360474942E0,-2.186889206E0,-1.144427426E0,4.169531193E0
9.301729862E1,-2.241637124E0,-2.010726339E0,-2.256880085E0,3.763172216E0
9.302730763E1,-1.142028460E0,-1.637350337E0,-3.667930312E0,4.175985860E0
9.303731662E1,-2.744215250E-1,-1.153176469E0,-4.775785890E0,4.920696496E0
9.304732562E1,2.157774603E-1,-6.465321895E-1,-5.277377590E0,5.321210202E0
9.305733362E1,5.643621451E-1,-3.859279275E-2,-5.014444674E0,5.046251027E0
9.306734262E1,9.133719224E-1,4.246300632E-1,-4.289946296E0,4.406608467E0
9.307735163E1,1.458506083E0,7.306923339E-1,-3.433877964E0,3.801666628E0
9.308735963E1,1.921671052E0,8.774168086E-1,-2.748998272E0,3.466939773E0
9.309736862E1,1.685754611E0,1.163631875E0,-2.756730630E0,3.434439040E0
9.310737762E1,8.261870134E-1,1.721292234E0,-2.401415362E0,3.067935409E0
9.311738562E1,1.210256696E-1,2.220447107E0,-1.850721961E0,2.893130544E0
9.312739463E1,1.317535561E-1,2.496845868E0,-1.918645849E0,3.151634525E0
9.313740362E1,5.130165750E-1,2.003919011E0,-7.940540783E-1,2.215716427E0
9.314741262E1,1.238185921E0,1.015114790E0,1.522082859E0,2.209139797E0
9.315742062E1,1.744953577E0,2.276307897E-1,2.443517507E0,3.011221774E0
9.316742962E1,1.635843948E0,-4.267385691E-2,1.618305956E0,2.301460546E0
9.317743863E1,1.447908590E0,-1.346521671E-1,8.909228535E-1,1.705377970E0
9.318744663E1,1.016193455E0,-3.414990288E-1,9.766089749E-1,1.450184752E0
9.319745562E1,6.716521204E-2,-5.431955168E-1,1.401719095E0,1.504788675E0
9.320746462E1,-9.372121900E-1,-8.925375621E-1,2.019645828E0,2.398741182E0
9.321747262E1,-1.326250252E0,-1.332708209E0,2.656630976E0,3.254648836E0
9.322748162E1,-1.290757653E0,-1.849144674E0,2.843826077E0,3.629426690E0
9.323749063E1,-1.177268459E0,-2.262823049E0,2.494276017E0,3.567596113E0
9.324749962E1,-8.680016220E-1,-2.914467751E0,2.111972048E0,3.702428260E0
9.325750762E1,-7.918509936E-1,-3.374294544E0,1.663010112E0,3.844280726E0
9.326751662E1,-1.061995865E0,-3.609760457E0,1.127036857E0,3.927902474E0
9.327752563E1,-1.618992273E0,-3.682436669E0,4.061207020E-1,4.043069357E0
9.328753362E1,-2.192224059E0,-3.441751825E0,-4.595945855E-1,4.106425347E0
9.329754262E1,-2.464824176E0,-2.800031309E0,-1.252882898E0,3.935130126E0
9.330755162E1,-2.459053559E0,-1.879859075E0,-1.725031528E0,3.543522022E0
9.331755962E1,-2.431022007E0,-8.667514873E-1,-1.115819558E0,2.811792921E0
9.332756862E1,-1.881592482E0,-8.415605128E-3,1.413903522E-1,1.886916088E0
9.333757763E1,-9.087485290E-1,7.726421593E-1,1.304954692E0,1.767966782E0
9.334758662E1,1.164999247E-1,1.623186188E0,2.482442422E0,2.968303558E0
9.335759462E1,5.280176067E-1,2.123208788E0,2.185834222E0,3.092683203E0
9.336760362E1,1.038162614E0,2.898406034E0,1.475705084E0,3.414124287E0
9.337761263E1,1.956968354E0,3.540949253E0,-2.907492900E-1,4.056178239E0
9.338762062E1,2.813057443E0,3.838856412E0,-2.079600838E0,5.193731836E0
9.339762963E1,3.163091068E0,4.198911873E0,-2.128188862E0,5.671436665E0
9.340763862E1,2.781839744E0,4.453043267E0,-8.075763492E-1,5.312288232E0
9.341764662E1,1.920705092E0,3.994927369E0,5.014443505E-1,4.460941512E0
9.342765562E1,8.813367820E-1,2.506898694E0,1.114531855E0,2.881575409E0
9.343766463E1,1.789470184E-1,1.443805891E0,8.105901504E-1,1.665429037E0
9.344767362E1,-3.181130898E-1,6.442687324E-1,2.137496459E-1,7.496446148E-1
9.345768163E1,-7.801846290E-1,6.343585789E-2,-5.116805593E-1,9.351626372E-1
9.346769062E1,-1.010291861E0,3.817442447E-2,-9.651520137E-1,1.397735790E0
9.347769963E1,-1.067230877E0,6.005140176E-1,-1.961975471E-1,1.240198496E0
9.348770762E1,-9.675130463E-1,1.390238964E0,1.632551820E0,2.352460693E0
9.349771663E1,-9.915369165E-1,2.088570760E0,1.946220002E0,3.022092912E0
9.350772562E1,-9.940898108E-1,2.462694620E0,1.286347682E0,2.950893035E0
9.351773362E1,-1.183266533E0,2.552478324E0,1.512159111E0,3.194039834E0
9.352774262E1,-1.936774995E0,2.254735765E0,1.641733410E0,3.395617667E0
9.353775163E1,-2.750167131E0,1.999921415E0,-6.923183732E-1,3.470217521E0
9.354776062E1,-2.704277013E0,2.146483045E0,-1.329947885E0,3.699900675E0
9.355776863E1,-2.523934264E0,1.973786993E0,-5.134168169E-1,3.244946238E0
9.356777762E1,-2.694694596E0,1.385535025E0,-1.393882656E-1,3.033235131E0
9.357778662E1,-2.624710441E0,9.450506750E-1,-6.949325171E-1,2.874918587E0
9.358779462E1,-2.157951189E0,4.098057635E-1,-1.058731657E0,2.438361503E0
9.359780363E1,-1.375242902E0,4.864327937E-2,-1.033930107E0,1.721241027E0
9.360781262E1,-4.974097717E-1,1.214276657E-1,-8.586636186E-2,5.191668239E-1
9.361782063E1,3.993794471E-1,6.524400701E-1,-2.323543167E-1,7.994814046E-1
9.362782962E1,9.797834283E-1,1.016217868E0,-1.956330130E0,2.412447284E0
9.363783862E1,1.829776796E0,9.458416571E-1,-2.872836453E0,3.534952453E0
9.364784762E1,2.857449505E0,8.602622473E-1,-2.522391476E0,3.907368368E0
9.365785563E1,2.511489635E0,6.714363581E-1,-1.169768967E0,2.850748394E0
9.366786462E1,8.838756430E-1,7.089037080E-1,-1.290167084E0,1.717064857E0
9.367787362E1,-5.403546470E-1,1.136038426E0,-1.483821896E0,1.945326160E0
9.368788162E1,-1.156672812E0,1.360257365E0,-1.202057438E0,2.152471644E0
9.369789063E1,-1.360592703E0,1.180219403E0,-1.498729080E0,2.343143017E0
9.370789962E1,-1.054376943E0,1.627823907E-1,-1.201576212E0,1.606858500E0
9.371790862E1,-8.566860902E-1,-1.062316146E0,9.250675231E-2,1.367839227E0
9.372791662E1,-7.227743268E-1,-1.918901226E0,4.125178483E-1,2.091591647E0
9.373792562E1,2.272783488E-1,-2.693409378E0,4.175474770E-1,2.735042124E0
9.374793463E1,1.457297464E0,-3.381177886E0,5.028335027E-1,3.716035701E0
9.375794263E1,2.730532181E0,-3.925997760E0,9.314428885E-1,4.872047850E0
9.376795162E1,4.208164507E0,-4.240903067E0,1.258533501E0,6.105555987E0
9.377796062E1,5.342635440E0,-4.374050015E0,1.993373119E0,7.186765849E0
9.378796862E1,5.068737241E0,-4.353639139E0,2.194337389E0,7.032879037E0
9.379797762E1,3.682408603E0,-4.663943857E0,1.753278258E0,6.195683180E0
9.380798663E1,1.822154365E0,-5.322908104E0,-1.261595249E-1,5.627567276E0
9.381799562E1,-1.590887046E-1,-4.683368307E0,-1.276848442E0,4.856911556E0
9.382800362E1,-3.589968216E-1,-4.240176550E0,-3.068567027E0,5.246339628E0
9.383801262E1,1.271786361E0,-4.353190073E0,-3.848714526E0,5.948134822E0
9.384802163E1,4.858253850E0,-3.844748359E0,-2.183529249E0,6.569057801E0
9.385802963E1,1.024176308E1,-2.508350850E0,4.356082106E-1,1.055344918E1
9.386803862E1,1.589383844E1,-9.946815491E-1,1.560005561E0,1.600115961E1
9.387804762E1,2.095346689E1,-9.489387810E-2,2.044846158E0,2.105322244E1
9.388805562E1,2.667279458E1,-8.313761249E-1,2.598123736E0,2.681192652E1
9.389806462E1,3.241181101E1,-1.723649831E0,1.300117291E0,3.248363845E1
9.390807363E1,3.466343810E1,-5.699193388E-2,-3.123532315E0,3.480393144E1
9.391808262E1,2.910703723E1,3.654712974E0,-7.377085249E0,3.024893271E1
9.392809062E1,1.987103734E1,6.597363719E0,-8.939595172E0,2.276619632E1
9.393809962E1,1.363598757E1,7.701434394E0,-7.916065800E0,1.754754531E1
9.394810829E1,8.656254305E0,7.598136313E0,-6.356842597E0,1.315567793E1
9.395811629E1,4.190029367E0,7.773779655E0,-5.458671681E0,1.038195997E1
9.396812529E1,4.853265005E-1,7.525532606E0,-5.826393133E0,9.529744999E0
9.397813429E1,-2.966101297E0,7.090686872E0,-7.534419789E0,1.076304226E1
9.398814229E1,-5.992821262E0,6.691122653E0,-9.248504160E0,1.289262806E1
9.399815129E1,-8.547994276E0,6.022875366E0,-9.493134121E0,1.412313100E1
9.400816029E1,-1.052019346E1,5.322532128E0,-7.685368000E0,1.407368821E1
9.401816929E1,-1.150480844E1,4.489181691E0,-5.838197492E0,1.366008490E1
9.402817729E1,-1.192884618E1,3.124285437E0,-3.605544029E0,1.284750865E1
9.403818629E1,-1.116968580E1,1.518361107E0,1.573153026E0,1.138165681E1
9.404819529E1,-1.022995638E1,7.807290047E-1,5.163293735E0,1.148569317E1
9.405820329E1,-9.346813982E0,8.994596422E-2,4.518845201E0,1.038224368E1
9.406821229E1,-9.275005496E0,-3.203145665E-1,4.211061802E0,1.019123986E1
9.407822129E1,-9.046019760E0,-2.856674749E-1,4.003200302E0,9.896347410E0
9.408823029E1,-8.464670284E0,-2.683752117E-1,3.577053764E0,9.193366190E0
9.409823829E1,-8.266296476E0,-4.522816922E-1,3.301125119E0,8.912555369E0
9.410824729E1,-8.224890588E0,-8.854355340E-1,2.825862261E0,8.741757191E0
9.411825629E1,-8.010232869E0,-1.203103066E0,2.489427506E0,8.473991793E0
9.412826429E1,-7.891754832E0,-1.505948929E0,2.494663103E0,8.412551367E0
9.413827329E1,-7.822326747E0,-2.119036507E0,2.754164872E0,8.559470521E0
9.414828229E1,-7.693828336E0,-2.709131956E0,3.500090665E0,8.876092895E0
9.415829029E1,-7.891337925E0,-3.208809863E0,4.616736069E0,9.689371854E0
9.416829929E1,-8.566245191E0,-3.408050228E0,5.627195452E0,1.080095791E1
9.417830829E1,-9.397364330E0,-3.183944871E0,6.519751872E0,1.187245239E1
9.418831729E1,-1.062502936E1,-2.559924754E0,7.401493281E0,1.319949114E1
9.419832529E1,-1.150122059E1,-1.617801487E0,7.632016250E0,1.389759075E1
9.420833429E1,-1.203991989E1,-6.204932226E-1,7.120950891E0,1.400187932E1
9.421834329E1,-1.229567476E1,3.039776652E-1,5.887079630E0,1.363575179E1
9.422835129E1,-1.218620553E1,9.880942952E-1,4.124834082E0,1.290326283E1
9.423836029E1,-1.170354127E1,1.485416432E0,2.038442287E0,1.197224236E1
9.424836929E1,-1.099036105E1,1.787245464E0,1.869601889E-1,1.113630264E1
9.425837729E1,-1.045059054E1,1.954150288E0,-6.857029796E-1,1.065381315E1
9.426838629E1,-1.024029660E1,2.227668711E0,-1.412394941E0,1.057454688E1
9.427839529E1,-8.915294729E0,4.313669035E0,-7.442420282E0,1.238869809E1
9.428840429E1,-6.823891286E0,7.032107711E0,-1.397236736E1,1.706584545E1
9.429841229E1,-5.960346996E0,7.861292008E0,-1.567188866E1,1.851847030E1
9.430842129E1,-5.461616338E0,8.081275955E0,-1.738578942E1,1.993494289E1
9.431843029E1,-3.215428326E0,9.135356444E0,-2.259864650E1,2.458643000E1
9.432843829E1,2.628514640E0,1.119669760E1,-3.287633487E1,3.482999456E1
9.433844729E1,7.028233931E0,7.989986300E0,-1.538678076E1,1.870799229E1
9.434845629E1,-3.386876875E-1,-8.156525235E-1,3.617775235E1,3.618853083E1
9.435846529E1,-4.551161592E0,-4.693081994E0,2.942438901E1,3.014187717E1
9.436847329E1,-3.253336410E0,-5.553473758E0,1.178397557E1,1.342711245E1
9.437848229E1,4.139352134E0,-8.997080319E0,1.089472165E1,1.472333693E1
9.438849129E1,2.186481859E1,-1.533060188E1,1.121916962E-1,2.670412390E1
9.439849929E1,4.894446477E1,-1.737344712E1,-3.712690748E1,6.384202813E1
9.440850829E1,4.804548577E1,-1.904759384E1,-6.215379739E-1,5.168719226E1
9.441851729E1,2.181326720E1,-1.372185159E1,2.466482798E1,3.567157939E1
9.442852529E1,7.937812180E0,-8.387293494E0,1.073861386E1,1.576938115E1
9.443853429E1,1.043934401E0,-7.801543404E0,3.390926657E0,8.570429517E0
9.444854329E1,-1.195542178E0,-1.056915921E1,-3.304758286E0,1.113812708E1
9.445855229E1,1.418395354E0,-1.084648914E1,-3.202408916E-1,1.094352440E1
9.446856029E1,4.071644885E0,-9.883432842E0,3.828818790E0,1.135431152E1
9.447856929E1,4.096073967E0,-9.365009932E0,2.041666881E0,1.042351364E1
9.448857829E1,6.278034993E0,-7.999189233E0,1.645035186E-1,1.016994657E1
9.449858629E1,1.068529778E1,-6.658113951E0,1.035746545E-2,1.258992364E1
9.450859529E1,1.252113287E1,-5.987916618E0,1.686006188E0,1.398129217E1
9.451860429E1,1.232812915E1,-5.613834565E0,2.735580959E0,1.381959876E1
9.452861329E1,1.013869772E1,-5.286156600E0,2.723402086E0,1.175387434E1
9.453862129E1,7.893628280E0,-5.249558877E0,2.469495809E0,9.796205662E0
9.454863029E1,6.344502633E0,-5.148533024E0,2.013463128E0,8.415113767E0
9.455863929E1,4.968087364E0,-4.799934306E0,1.074284520E0,6.991090660E0
9.456864729E1,3.643080230E0,-4.190521703E0,-2.257924251E-1,5.557291420E0
9.457865629E1,2.399046509E0,-3.447235928E0,-1.254508131E0,4.383223739E0
9.458866529E1,1.707451875E0,-2.347577855E0,-1.074046977E0,3.095172143E0
9.459867329E1,1.177736236E0,-1.049293520E0,-3.988583140E-1,1.627011828E0
9.460868229E1,3.555574894E-1,2.262780364E-1,5.793772101E-2,4.254170395E-1
9.461869129E1,-4.950860882E-1,1.362984068E0,4.787197316E-1,1.527091479E0
9.462870029E1,-1.525161418E0,2.201178485E0,6.697003198E-1,2.760398992E0
9.463870829E1,-2.874473673E0,2.787005759E0,7.519516405E-1,4.073749043E0
9.464871729E1,-4.068603163E0,3.213106397E0,8.682493977E-1,5.256561750E0
9.465872629E1,-5.222062345E0,3.413121518E0,9.806306899E-1,6.315138176E0
9.466873429E1,-6.393499961E0,3.561451930E0,1.080339604E0,7.397831795E0
9.467874329E1,-7.394378389E0,3.471921703E0,1.173870788E0,8.252820409E0
9.468875229E1,-8.046256980E0,3.247434815E0,1.281101561E0,8.770935268E0
9.469876129E1,-8.513180539E0,2.971546516E0,1.438685338E0,9.130944480E0
9.470876929E1,-8.782988026E0,2.816643248E0,1.657991154E0,9.371408247E0
9.471877829E1,-9.056912538E0,2.744156778E0,1.771322912E0,9.627857809E0
9.472878729E1,-9.488946930E0,2.564345541E0,1.746286304E0,9.983260878E0
9.473879529E1,-9.921965994E0,2.376741281E0,1.550707611E0,1.031983539E1
9.474880429E1,-1.033869121E1,2.092838058E0,1.188806624E0,1.061516689E1
9.475881329E1,-1.073388931E1,1.578399878E0,5.037974162E-1,1.086100998E1
9.476882129E1,-1.102197929E1,9.191833238E-1,-1.249585068E-1,1.106094661E1
9.477883029E1,-1.114481642E1,3.300535427E-1,-3.696317375E-1,1.115582790E1
9.478883929E1,-1.089077127E1,-1.164122164E-2,-1.670303929E-1,1.089205828E1
9.479884829E1,-9.880767682E0,-7.370444566E-2,5.035964182E-1,9.893867377E0
9.480885629E1,-8.818161367E0,1.300830066E-1,1.324629696E0,8.918045487E0
9.481886529E1,-7.689853984E0,5.284036691E-1,2.081540067E0,7.984101313E0
9.482887429E1,-6.620077813E0,6.215745190E-1,2.281158747E0,7.029613814E0
9.483888229E1,-5.018130174E0,2.792479630E-1,3.383637518E-2,5.026007836E0
9.484889129E1,-1.869445476E0,8.972476405E-1,-4.488487919E0,4.944330441E0
9.485890029E1,1.240739400E0,1.862095380E0,-4.876472312E0,5.365334628E0
9.486890929E1,2.843631949E0,1.934980630E0,4.952778769E-1,3.475009767E0
9.487891729E1,3.777591918E0,1.724458648E0,5.950209678E0,7.255959864E0
9.488892629E1,5.503801661E0,1.609573285E0,8.720333356E0,1.043679897E1
9.489893529E1,1.077479760E1,9.697075063E-1,1.035043826E1,1.497224660E1
9.490894329E1,1.975192254E1,-1.487474359E0,9.349361029E0,2.190346036E1
9.491895229E1,3.051600570E1,-4.712418737E0,-5.051526546E-1,3.088185023E1
9.492896129E1,3.769232622E1,-6.502167540E0,-7.287950878E0,3.893717846E1
9.493897029E1,2.587495837E1,-8.279061533E0,2.729684919E-2,2.716720589E1
9.494897867E1,1.246773610E1,-8.924261434E0,5.636593097E0,1.633579099E1
9.495898767E1,4.807404124E0,-8.627950273E0,1.740406197E0,1.002904153E1
9.496899667E1,3.462077916E-2,-8.820209062E0,-3.307124362E0,9.419891615E0
9.497900467E1,-2.703507519E0,-9.126984401E0,-6.390825444E0,1.146531496E1
9.498901367E1,-3.894874200E0,-8.971896361E0,-5.915114690E0,1.143037843E1
9.499902267E1,-3.613145995E0,-8.226421974E0,-2.573154956E0,9.346120526E0
9.500903067E1,-4.145621518E0,-7.078726977E0,6.310936399E-1,8.227565410E0
9.501903967E1,-5.255597881E0,-6.044022991E0,1.684938633E0,8.184774963E0
9.502904867E1,-6.574903979E0,-5.282787434E0,8.743844426E-1,8.479490171E0
9.503905767E1,-7.627305733E0,-4.535198693E0,-1.517970805E-1,8.875069706E0
9.504906567E1,-8.191210041E0,-3.557190480E0,-1.037644258E0,8.990341020E0
9.505907467E1,-8.338475091E0,-2.452134110E0,-1.288865201E0,8.786597865E0
9.506908367E1,-7.683845969E0,-1.317435282E0,-1.189696424E0,7.886222301E0
9.507909167E1,-6.130460041E0,-2.372311869E-1,-1.179934059E0,6.247484561E0
9.508910067E1,-4.416576814E0,7.062074107E-1,-9.222474110E-1,4.566773472E0
9.509910967E1,-3.029980958E0,1.408409479E0,-5.346834326E-1,3.383827454E0
9.510911867E1,-1.523828838E0,1.809681377E0,3.217278385E-1,2.387574044E0
9.511912667E1,-3.292935508E-1,2.268236693E0,1.104279567E0,2.544162986E0
9.512913567E1,8.459599578E-1,2.543262820E0,1.838409332E0,3.250166595E0
9.513914467E1,1.834605426E0,2.063717754E0,2.614799995E0,3.802878785E0
9.514915267E1,2.517460227E0,1.286560229E0,2.174854028E0,3.566908081E0
9.515916167E1,3.752195706E0,5.546423185E-1,1.328230119E0,4.018805291E0
9.516917067E1,4.623193442E0,3.386833021E-1,1.383342758E0,4.837588362E0
9.517917867E1,4.896310453E0,8.759959352E-1,2.096142904E0,5.397688394E0
9.518918767E1,4.749682750E0,1.721945076E0,2.292333654E0,5.547916243E0
9.519919667E1,3.513789521E0,2.754874139E0,2.985409972E0,5.371100541E0
9.520920567E1,1.385710588E0,3.647084988E0,4.021918701E0,5.603325154E0
9.521921367E1,-1.486510738E0,4.271738651E0,4.395228630E0,6.306782063E0
9.522922267E1,-4.041968511E0,4.799564177E0,4.252854191E0,7.580243697E0
9.523923167E1,-4.621984822E0,5.469028854E0,5.252754965E0,8.880566143E0
9.524923967E1,-3.691099319E0,5.560073510E0,6.508311210E0,9.321842437E0
9.525924867E1,-2.201722861E0,4.755741634E0,6.719284598E0,8.521352449E0
9.526925767E1,-3.321411449E-1,3.835057184E0,6.296972955E0,7.380369215E0
9.527926667E1,1.546022530E0,3.091996527E0,5.696245222E0,6.663170253E0
9.528927467E1,3.113884410E0,2.573099115E0,4.934934236E0,6.377357688E0
9.529928367E1,4.480563480E0,2.172041517E0,4.070382471E0,6.431269463E0
9.530929267E1,5.770271557E0,2.762671986E0,1.326831465E0,6.533672174E0
9.531930067E1,8.241434700E0,4.046965249E0,-6.424762684E0,1.120610321E1
9.532930967E1,1.163489262E1,4.219558976E0,-1.567331421E1,1.997068307E1
9.533931867E1,1.085222877E1,2.339666864E0,-1.472299548E1,1.843940092E1
9.534932767E1,6.625432693E0,2.240986329E-1,-1.059298428E1,1.249631523E1
9.535933567E1,2.755313265E0,-1.870984463E0,-5.880914326E0,6.758512215E0
9.536934467E1,7.683171201E-1,-3.275589159E0,-3.417823849E0,4.795968661E0
9.537935367E1,-1.186216453E0,-4.149625692E0,-2.738583212E0,5.111393241E0
9.538936167E1,-2.774259413E0,-4.967597952E0,-1.810230138E0,5.970802112E0
9.539937067E1,-3.790570983E0,-6.026838609E0,-3.619612138E-1,7.128971028E0
9.540937967E1,-4.421238214E0,-7.434875035E0,1.513114692E0,8.781470846E0
9.541938767E1,-4.549016833E0,-8.919802347E0,3.098039917E0,1.048113922E1
9.542939667E1,-4.655830845E0,-1.005738868E1,3.569522842E0,1.164342395E1
9.543940567E1,-4.957399238E0,-1.011620699E1,2.938097519E0,1.164241676E1
9.544941467E1,-3.857644393E0,-7.921852205E0,2.006423227E0,9.036752558E0
9.545942267E1,-5.198028535E-1,-4.111051025E0,8.040041390E-1,4.221061264E0
9.546943167E1,3.288699201E0,-2.784251136E-1,-2.395460996E-1,3.309145707E0
9.547944067E1,7.267366925E0,3.569405605E0,7.436395311E-1,8.130699733E0
9.548944867E1,8.924275467E0,6.271607734E0,2.413637066E0,1.117145470E1
9.549945767E1,7.604077084E0,7.337627653E0,3.805631071E0,1.123145564E1
9.550946667E1,4.489384004E0,7.356153386E0,5.006337510E0,9.966492695E0
9.551947567E1,6.449256670E-1,7.065027536E0,4.128907837E0,8.208436095E0
9.552948367E1,-2.174867769E0,6.833523989E0,2.947715019E0,7.753458825E0
9.553949267E1,-3.980230100E0,6.869265094E0,2.673269813E0,8.377076225E0
9.554950167E1,-5.140466790E0,6.885304592E0,2.530893036E0,8.957524083E0
9.555950967E1,-5.307548053E0,6.289144118E0,2.134633078E0,8.501767961E0
9.556951867E1,-4.233816826E0,5.572052701E0,2.025250384E0,7.285232689E0
9.557952767E1,-2.501880321E0,5.026272422E0,1.185946897E0,5.738404799E0
9.558953667E1,-1.070874277E0,4.863454071E0,-9.068154395E-2,4.980781099E0
9.559954467E1,-5.691311342E-1,4.754522198E0,-2.784055254E-1,4.796550970E0
9.560955367E1,-5.839509022E-1,4.386411321E0,-1.991494408E-1,4.429589533E0
9.561956267E1,-5.794619948E-1,3.846389965E0,-3.570049676E-1,3.906141896E0
9.562957067E1,-3.569479573E-1,3.010058325E0,-4.373515579E-1,3.062538057E0
9.563957967E1,-1.138026041E-1,2.143591305E0,-5.010677898E-1,2.204314779E0
9.564958867E1,-2.957790649E-1,8.827292964E-1,-5.815634841E-1,1.097684997E0
9.565959767E1,-9.522857273E-1,-6.925886607E-1,-3.329401669E-1,1.223673287E0
9.566960567E1,-1.525973012E0,-2.042039202E0,-4.907211417E-1,2.596020989E0
9.567961467E1,-1.906175931E0,-3.043111173E0,-9.536797035E-1,3.715311194E0
9.568962367E1,-2.175223864E0,-3.470808978E0,-1.572889901E0,4.387721101E0
9.569963167E1,-2.432739335E0,-3.425422890E0,-2.268466489E0,4.774691912E0
9.570964067E1,-2.616288697E0,-2.744434521E0,-2.878312370E0,4.760416944E0
9.571964967E1,-2.710944593E0,-1.757187999E0,-3.040293108E0,4.436249816E0
9.572965767E1,-2.739635126E0,-1.467618677E0,-3.603859447E0,4.758918797E0
9.573966667E1,-2.971578968E0,-1.561218274E0,-3.773111781E0,5.050154114E0
9.574967567E1,-3.051513330E0,-1.098915769E0,-2.419876337E0,4.046622166E0
9.575968467E1,-1.829133602E0,-9.471311143E-1,-5.336771268E-1,2.127815395E0
9.576969267E1,-2.986736121E0,-1.270356425E0,4.573791486E-1,3.277742178E0
9.577970167E1,-5.100028616E0,-1.062953931E0,1.117560786E0,5.328142739E0
9.578971067E1,-6.737826703E0,-1.173623013E0,5.698430327E-1,6.862974628E0
9.579971867E1,-6.006262842E0,-2.527396985E0,3.117685685E-1,6.523812420E0
9.580972767E1,-2.586823992E0,-5.545451378E0,-1.862192297E0,6.396205868E0
9.581973667E1,6.162525002E0,-9.214956930E0,-9.284504882E0,1.446008909E1
9.582974567E1,1.862064653E1,-8.428863105E0,-8.843690311E0,2.227072223E1
9.583975367E1,1.977005125E1,-5.589317189E0,-1.858927212E0,2.062888759E1
9.584976267E1,8.432577841E0,-4.370743122E0,1.049752673E0,9.555822578E0
9.585977167E1,4.969507653E-1,-3.024912007E0,4.034677618E0,5.067117148E0
9.586977967E1,-3.887413738E0,-1.884571346E0,4.778263063E0,6.441691751E0
9.587978867E1,-6.840561113E0,-5.929202387E-1,4.119254084E0,8.007064690E0
9.588979767E1,-8.153686704E0,4.143339935E-1,3.990048745E0,9.087066001E0
9.589980667E1,-8.236935852E0,8.329633516E-1,4.511556062E0,9.428418652E0
9.590981467E1,-7.283780059E0,1.480640426E0,5.658499106E0,9.341539496E0
9.591982367E1,-5.442595931E0,2.329144800E0,7.186159040E0,9.310620157E0
9.592983267E1,-3.487149607E0,2.708243472E0,7.446316867E0,8.656929592E0
9.593984067E1,-1.314707263E0,2.933587854E0,5.666464183E0,6.514845296E0
9.594984979E1,1.592019652E0,2.938957060E0,3.746967126E0,5.021131129E0
9.595985879E1,4.991611297E0,2.594226275E0,2.602407407E0,6.198283441E0
9.596986779E1,7.770359618E0,2.032773412E0,1.405645061E0,8.153925090E0
9.597987579E1,8.464386109E0,1.266783776E0,6.615960789E-1,8.584187947E0
9.598988479E1,6.923838912E0,4.297130477E-1,7.669501872E-1,6.979427711E0
9.599989379E1,4.193259369E0,-3.942835987E-2,1.254493221E0,4.377068879E0
9.600990179E1,1.809769962E0,-4.354807413E-1,2.012231412E0,2.741165090E0
9.601991079E1,6.940995812E-2,-8.820135972E-1,2.056258754E0,2.238518660E0
9.602991979E1,-1.114968715E0,-1.470336463E0,1.596698009E0,2.440182182E0
9.603992879E1,-1.916816109E0,-1.730018034E0,1.031617387E0,2.780536068E0
9.604993679E1,-2.421981627E0,-1.500899859E0,8.047639847E-1,2.960800645E0
9.605994579E1,-2.635024930E0,-9.483257005E-1,9.618728951E-1,2.961060195E0
9.606995479E1,-2.289617622E0,-3.102427375E-1,1.484293474E0,2.746220408E0
9.607996279E1,-1.419982873E0,2.252008331E-1,1.934971129E0,2.410638928E0
9.608997179E1,-2.538328940E-1,7.817265397E-1,1.828741254E0,2.004949399E0
9.609998079E1,1.130041668E0,1.490780667E0,1.124133129E0,2.182451938E0
9.610998979E1,2.315493305E0,2.298486679E0,3.892362821E-1,3.285735099E0
9.611999779E1,2.899282824E0,3.150397055E0,-2.504666519E-1,4.288773257E0
9.613000679E1,2.704309757E0,4.009465301E0,-6.393521011E-1,4.878306507E0
9.614001579E1,1.869313329E0,4.641871495E0,-7.938436516E-1,5.066704160E0
9.615002379E1,8.386480147E-1,4.990811398E0,-5.811277934E-1,5.094039499E0
9.616003279E1,-1.789657295E-1,5.188346715E0,-9.929522350E-2,5.192381911E0
