"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.132001772E2,-1.557820201E0,5.908966064E-2,9.066581726E-3,1.558966828E0
1.132193128E2,-1.255205512E0,2.369203091E0,1.141849279E0,2.914186669E0
1.132384352E2,-1.441352606E0,3.882211685E0,8.716237545E-1,4.231878173E0
1.132575841E2,-8.248546720E-1,5.321023941E0,1.043184161E0,5.484698187E0
1.132767199E2,-3.850238323E-1,6.836024284E0,1.470464230E0,7.002980538E0
1.132958555E2,-2.658367157E-2,7.626353264E0,1.599129677E0,7.792251698E0
1.133149912E2,5.507183075E-1,7.906406403E0,2.969139516E-1,7.931122919E0
1.133341268E2,2.706925869E-1,7.285945892E0,-3.843962550E-1,7.301098719E0
1.133532625E2,3.019305468E-1,5.537496567E0,3.920992613E-1,5.559565821E0
1.133723849E2,8.064574003E-1,3.669821262E0,9.992275834E-1,3.887983719E0
1.133915338E2,1.281781077E0,1.954713345E0,1.681162596E0,2.879266341E0
1.134106695E2,2.258655071E0,3.225450516E-1,2.754778385E0,3.576920742E0
1.134297918E2,3.175980568E0,-1.633942604E0,2.878839254E0,4.587410648E0
1.134489409E2,4.159294128E0,-4.111552238E0,4.085961819E0,7.134400706E0
1.134680765E2,5.506201267E0,-6.590782166E0,5.626189709E0,1.026696998E1
1.134871989E2,6.769667149E0,-5.778092384E0,2.699600697E0,9.300676794E0
1.135063479E2,7.470587254E0,-2.458989143E0,-2.353377342E0,8.209426681E0
1.135254836E2,5.992557049E0,3.258485794E-1,-4.325143337E0,7.397552444E0
1.135446059E2,1.777293086E0,1.018185616E0,-4.239676476E0,4.708537913E0
1.135637550E2,-5.978866220E-1,-2.233263016E0,-5.721094131E0,6.170563197E0
1.135828906E2,-1.001989841E0,-6.239924431E0,-9.328986168E0,1.126812422E1
1.136020130E2,-2.184167385E0,-1.231916714E1,-6.710818768E0,1.419744888E1
1.136211619E2,-3.680468559E0,-1.357435131E1,-4.392068386E-1,1.407130999E1
1.136402977E2,-4.263716698E0,-6.847060204E0,-1.967732906E0,8.302619243E0
1.136594200E2,-1.292526364E0,-1.477421761E0,-3.345583200E0,3.878959450E0
1.136785690E2,3.460057735E0,1.082936287E0,-4.979719162E0,6.159736477E0
1.136977046E2,4.709121227E0,4.164577007E0,-1.446972609E0,6.450833598E0
1.137168270E2,5.303641796E0,6.659523487E0,1.695713520E0,8.680628648E0
1.137359760E2,4.197489262E0,7.787639141E0,1.545304298E0,8.980768612E0
1.137551117E2,2.391733170E0,8.218240738E0,3.293387890E-1,8.565531648E0
1.137742474E2,4.804457426E-1,8.662113190E0,2.730748653E-1,8.679723665E0
1.137933831E2,-4.080425501E-1,8.521006584E0,-1.061048508E-1,8.531430722E0
1.138125187E2,2.618375421E-1,7.321545601E0,-8.626008034E-2,7.326733903E0
1.138316410E2,1.487466455E0,5.919818878E0,2.142319202E0,6.468874985E0
1.138507901E2,2.372066975E0,2.117163181E0,6.091818810E-1,3.237311266E0
1.138699257E2,2.099275827E0,-6.719331741E0,-1.204681396E-2,7.039639421E0
1.138890481E2,-4.895393252E-1,-1.239818287E1,1.250783443E0,1.247072758E1
1.139081970E2,-2.908999443E0,-8.171546936E0,3.998176813E0,9.551014340E0
1.139273328E2,-1.511937022E0,-1.645631790E0,-5.369281769E-2,2.235383740E0
1.139464551E2,-1.845406294E0,-6.463756561E0,-6.762392998E0,9.534968921E0
1.139656041E2,-5.925570011E0,-1.637086105E1,-9.762236595E0,1.996042923E1
1.139847398E2,-5.415311813E0,-2.369206429E0,-1.145409703E0,6.020855797E0
1.140038622E2,-2.425038338E0,3.729538918E0,-2.629869223E0,5.167831615E0
1.140230111E2,-2.025626659E0,1.312093735E0,-2.654366970E0,3.587536389E0
1.140421335E2,-3.307299376E0,-5.237068176E0,-1.175215244E0,6.304462159E0
1.140612825E2,-4.254952431E0,-6.154940605E0,-4.506378770E-1,7.496064870E0
1.140804049E2,-4.557706833E0,-2.289798737E0,-1.747930050E0,5.391764951E0
1.140995538E2,-2.480016947E0,8.615388870E-1,2.979373932E-2,2.625570600E0
1.141186895E2,-1.167377949E0,2.144127369E0,1.453166723E0,2.841082008E0
1.141378118E2,-3.063406944E-1,3.823748589E0,1.036614180E0,3.973596211E0
1.141569608E2,1.055452824E-1,4.975545406E0,3.595368862E-1,4.989635124E0
1.141760965E2,4.438766837E-1,5.952404022E0,2.479752898E-1,5.974080004E0
1.141952322E2,9.937551618E-1,6.384001255E0,3.721922934E-1,6.471595510E0
1.142143679E2,1.371229649E0,6.779249191E0,3.038198352E-1,6.923207121E0
1.142335035E2,1.419240117E0,6.679323196E0,6.377425194E-1,6.858156924E0
1.142526392E2,1.655304790E0,5.794125080E0,8.983129263E-1,6.092527021E0
1.142717615E2,1.819098711E0,4.047197342E0,1.575608730E0,4.708658972E0
1.142909106E2,1.279602528E0,2.481577396E0,2.536524057E0,3.772209339E0
1.143100462E2,1.590440512E0,5.573377609E-1,2.261700392E0,2.820534535E0
1.143291686E2,2.453009129E0,-1.867918015E0,2.157981396E0,3.763410049E0
1.143483176E2,3.671931028E0,-4.118768692E0,3.471441031E0,6.519067099E0
1.143674532E2,4.617907047E0,-6.425524712E0,4.357260227E0,9.033169433E0
1.143865756E2,5.325626373E0,-5.588530540E0,1.781553388E0,7.922619664E0
1.144057245E2,6.304993153E0,-2.743363380E0,-2.330371141E0,7.260138494E0
1.144248603E2,6.104697704E0,-1.802597046E-1,-4.693237305E0,7.702357043E0
1.144439826E2,1.998517275E0,1.237085342E0,-5.059854031E0,5.579119487E0
1.144631316E2,-8.258937597E-1,-1.179317474E0,-6.117590904E0,6.284728210E0
1.144822673E2,-1.835376740E0,-5.043744087E0,-7.112346172E0,8.910299112E0
1.145013897E2,-3.790514469E0,-1.080339050E1,-5.108519077E0,1.253707356E1
1.145205386E2,-4.885668755E0,-1.349647141E1,-8.905787468E-1,1.438115538E1
1.145396742E2,-4.155758858E0,-8.248915672E0,-3.229739666E0,9.784996666E0
1.145587966E2,-1.418815255E0,-2.076151848E0,-4.678729534E0,5.311680834E0
1.145779456E2,2.749836445E0,-4.582509995E-1,-5.619430542E0,6.272925479E0
1.145970813E2,3.986953259E0,1.965984821E0,-1.609476447E0,4.727716895E0
1.146162036E2,4.565218925E0,4.915317535E0,2.103817225E0,7.030477738E0
1.146353527E2,3.450249434E0,6.810307980E0,1.875553608E0,7.861438626E0
1.146544883E2,1.449300408E0,7.318769455E0,7.094106674E-1,7.494539446E0
1.146736239E2,-5.841711164E-1,7.854609489E0,-3.456199169E-1,7.883882245E0
1.146927597E2,-8.790333271E-1,8.492584229E0,-1.267903924E0,8.631585418E0
1.147118953E2,-4.801908135E-1,8.679533005E0,-1.111317277E0,8.763555357E0
1.147310310E2,-9.660732746E-1,7.647559166E0,2.350620985E0,8.058776445E0
1.147501666E2,2.007405043E0,3.104896545E0,2.539804697E0,4.485606477E0
1.147692890E2,4.044571877E0,-2.809390068E0,-2.071774483E0,5.342610198E0
1.147884380E2,5.480087757E0,-9.260567665E0,-2.985954523E0,1.116715719E1
1.148075736E2,3.303030729E0,-9.267970085E0,1.498785019E-1,9.840108997E0
1.148266960E2,4.269211292E-1,-3.601736069E0,3.702808857E0,5.183199571E0
1.148458450E2,1.360923052E-1,-1.542245865E0,1.959793091E0,2.497565291E0
1.148649807E2,-1.504082441E0,-9.134902954E0,-5.633866787E0,1.083739687E1
1.148841030E2,-5.462921143E0,-1.613837433E1,-1.149780273E1,2.055456400E1
1.149032520E2,-6.877032280E0,4.620037079E-1,9.083237648E-1,6.952127190E0
1.149223877E2,-5.074212074E0,4.727397442E0,-3.623151779E0,7.824521938E0
1.149415100E2,-2.025939465E0,2.012595654E0,-1.076414108E0,3.051825570E0
1.149606590E2,-2.597617149E0,-4.247296333E0,2.332320809E-1,4.984128630E0
1.149797946E2,-3.213257074E0,-4.533572197E0,-7.010849714E-1,5.600876541E0
1.149989304E2,-3.515954733E0,-1.744974136E0,-1.578784943E0,4.230772307E0
1.150180660E2,-2.508263588E0,4.730939865E-1,2.408425212E-1,2.563827074E0
1.150372017E2,-1.322844148E0,1.400271416E0,8.184843063E-1,2.092986679E0
1.150563240E2,-6.115879416E-1,3.062850475E0,9.540760517E-2,3.124771265E0
1.150754730E2,-3.503571749E-1,4.401635647E0,3.135643899E-1,4.426676987E0
1.150946087E2,3.822064400E-1,5.183228493E0,-1.523247957E-1,5.199532884E0
1.151137443E2,8.400026560E-1,5.808565617E0,1.508688778E-1,5.870928411E0
1.151328801E2,8.745486736E-1,6.138365269E0,5.088810325E-1,6.221199519E0
1.151520157E2,5.012155771E-1,6.197642326E0,6.935472488E-1,6.256436306E0
1.151711513E2,4.727349281E-1,5.158466339E0,1.377446651E0,5.360094455E0
1.151902870E2,8.995037079E-1,3.728042603E0,2.215806246E0,4.429131505E0
1.152094227E2,9.943087101E-1,2.671065807E0,3.428218842E0,4.458242567E0
1.152285584E2,1.531161547E0,1.357542992E0,2.928045034E0,3.572229889E0
1.152476940E2,2.744951248E0,-1.005186081E0,1.655683041E0,3.359530137E0
1.152668163E2,3.675773144E0,-3.919682503E0,2.546560049E0,5.946443240E0
1.152859654E2,4.591362953E0,-6.639226913E0,2.651927710E0,8.496626881E0
1.153051010E2,5.302509785E0,-4.844450951E0,-3.708723187E-1,7.191860768E0
1.153242234E2,5.508152962E0,-1.626377106E0,-2.930257559E0,6.447577910E0
1.153433724E2,2.968289852E0,5.945253372E-1,-3.410388947E0,4.560148878E0
1.153625080E2,-3.562126160E-1,7.795619965E-2,-3.769363403E0,3.786959871E0
1.153816304E2,-1.448393583E0,-3.204825401E0,-6.784134865E0,7.641546682E0
1.154007793E2,-2.711381912E0,-9.033672333E0,-7.375562668E0,1.197320978E1
1.154199151E2,-3.630597115E0,-1.477129650E1,-3.720150709E0,1.565924510E1
1.154390374E2,-3.626813889E0,-1.202973366E1,-5.510714054E-1,1.257664306E1
1.154581863E2,-1.856226444E0,-4.355754852E0,-2.115182638E0,5.185766533E0
1.154773220E2,2.616694450E0,-5.389785767E-1,-4.692939281E0,5.400117300E0
1.154964443E2,4.447110653E0,2.465126038E0,-4.095514774E0,6.528926467E0
1.155155934E2,5.472620010E0,5.791980743E0,-3.231379986E-1,7.975025321E0
1.155347290E2,4.890997887E0,7.791074276E0,1.188294888E0,9.275491547E0
1.155538513E2,2.381596565E0,7.627207756E0,1.387477636E0,8.109956507E0
1.155730004E2,-5.131407976E-1,7.998943806E0,-7.221770287E-2,8.015711502E0
1.155921360E2,-1.643677473E0,8.324824333E0,-8.315836191E-1,8.526189485E0
1.156112716E2,-1.206118226E0,8.108515739E0,-8.292213678E-1,8.239560471E0
1.156304074E2,-8.533265591E-1,6.806203842E0,2.275701284E0,7.227128980E0
1.156495430E2,1.930547476E0,3.481881618E0,2.443345070E0,4.671236270E0
1.156686654E2,3.823049307E0,-2.335985184E0,-1.665831685E0,4.779908784E0
1.156878143E2,3.629586697E0,-9.482815742E0,-7.247638702E-1,1.017953715E1
1.157069500E2,4.874908924E-2,-9.193505287E0,3.200036049E0,9.734636442E0
1.157260724E2,-1.083831906E0,-3.955050468E0,3.064969778E0,5.119683149E0
1.157452213E2,-5.647740960E-1,-4.108084679E0,-1.732070446E0,4.493928964E0
1.157643570E2,-2.492101192E0,-1.362860680E1,-8.674586296E0,1.634619035E1
1.157834793E2,-5.879502773E0,-9.150386810E0,-5.400297165E0,1.214336614E1
1.158026283E2,-5.065324783E0,3.449681759E0,-7.190388441E-1,6.170481039E0
1.158217507E2,-3.559439659E0,3.399829388E0,-3.677027702E0,6.144020123E0
1.158408997E2,-2.774910927E0,-2.036488533E0,-5.820655227E-1,3.490876175E0
1.158600353E2,-3.554234028E0,-5.667717934E0,5.484104156E-1,6.712403451E0
1.158791710E2,-4.290925026E0,-3.578926086E0,-1.073210478E0,5.689686304E0
1.158983066E2,-3.969295740E0,-1.010331154E0,-9.772330523E-1,4.210826778E0
1.159174290E2,-2.098305225E0,8.863658905E-1,3.395787477E-1,2.303007390E0
1.159365780E2,-9.388774037E-1,2.257085323E0,8.563474417E-1,2.590223133E0
1.159557136E2,-8.934167624E-1,3.813985348E0,2.556851506E-2,3.917311769E0
1.159748493E2,-8.845084906E-1,5.060306072E0,-1.885480285E-1,5.140486667E0
1.159939850E2,-4.566820264E-1,5.332600594E0,-2.847863436E-1,5.359691299E0
1.160131206E2,-1.485223770E-1,5.615965843E0,-2.463839352E-1,5.623329645E0
1.160322563E2,4.158976674E-1,5.771678448E0,-1.624696106E-1,5.788923851E0
1.160513919E2,6.692277193E-1,5.560420513E0,1.286015868E0,5.746301318E0
1.160705277E2,1.123870373E0,4.816855907E0,1.818173409E0,5.269814038E0
1.160896633E2,1.933339715E0,4.029648304E0,2.364550829E0,5.056378994E0
1.161087989E2,1.919711590E0,3.135413647E0,3.051079512E0,4.777572345E0
1.161279213E2,1.962206244E0,1.157009125E0,2.256097078E0,3.206071972E0
1.161470703E2,2.646166801E0,-2.076445580E0,2.010714531E0,3.918775052E0
1.161662059E2,3.853742123E0,-5.152113914E0,2.678544521E0,6.969232877E0
1.161853416E2,4.825619221E0,-6.749445915E0,2.653205395E0,8.710976977E0
1.162044773E2,5.553618431E0,-4.032075882E0,1.137663007E0,6.956622076E0
1.162235997E2,5.876545906E0,-1.756221771E0,-1.906701803E0,6.422897980E0
1.162427486E2,4.124005318E0,-2.260246277E-1,-3.654279470E0,5.514731674E0
1.162618842E2,-1.378793716E-1,-1.211633682E-1,-3.942178249E0,3.946449117E0
1.162810066E2,-1.945415258E0,-3.114068031E0,-7.440155983E0,8.296865751E0
1.163001556E2,-3.888387680E0,-7.235647202E0,-8.080355644E0,1.152242581E1
1.163192912E2,-5.232861042E0,-1.335408878E1,-2.841275215E0,1.462146938E1
1.163384136E2,-4.132816792E0,-1.074316216E1,-2.443461418E-1,1.151327116E1
1.163575626E2,-8.004486561E-2,-5.356859207E0,-3.796655655E0,6.566349207E0
1.163766982E2,3.293244839E0,-2.412542343E0,-4.749289036E0,6.262712549E0
1.163958206E2,4.216379166E0,1.046998024E0,-4.763596058E0,6.447162596E0
1.164149695E2,3.989622593E0,4.154364586E0,-3.073325157E-1,5.768040120E0
1.164341053E2,2.861799955E0,7.910733700E0,1.211153746E0,8.499205848E0
1.164532409E2,1.044538140E0,8.269402504E0,8.986496925E-2,8.335595564E0
1.164723765E2,-4.437402785E-1,8.737140656E0,-5.495930910E-1,8.765647999E0
1.164915123E2,-2.211070210E-1,8.738091469E0,-1.179924369E0,8.820167365E0
1.165106479E2,6.840295196E-1,7.797873974E0,-1.121579885E0,7.907760513E0
1.165297835E2,6.328089237E-1,6.094333649E0,3.421430588E-1,6.136644981E0
1.165489059E2,1.148496985E0,3.727109432E0,1.446909904E0,4.159800274E0
1.165680549E2,2.487984657E0,5.931520462E-1,2.992980003E0,3.936981878E0
1.165871906E2,3.839095116E0,-6.316674232E0,3.242142200E-1,7.398928269E0
1.166063129E2,3.144099236E0,-1.087472725E1,-8.885879517E-1,1.135493907E1
1.166254618E2,-7.843974829E-1,-6.154927254E0,4.848085403E0,7.874156526E0
1.166445976E2,-1.752493858E0,-4.769306183E-1,3.545334578E0,3.983477727E0
1.166637199E2,-1.072434545E0,-7.135305405E-1,-1.521677256E0,1.993675840E0
1.166828688E2,-1.946908236E0,-1.158698654E1,-1.195538712E1,1.676245775E1
1.167020045E2,-5.875873089E0,-1.322344780E1,-6.813575745E0,1.599406986E1
1.167211268E2,-5.848807335E0,1.109481812E0,1.077097416E0,6.049763299E0
1.167402758E2,-4.169000626E0,2.146371841E0,-4.010577202E0,6.170268048E0
1.167593982E2,-3.585809469E0,-1.633842468E0,-1.367120504E0,4.170909881E0
1.167785472E2,-3.737028599E0,-5.374851227E0,2.016670704E-1,6.549433416E0
1.167976828E2,-3.855453730E0,-3.781815529E0,-8.712723851E-1,5.470444929E0
1.168168185E2,-3.130468369E0,-4.573163986E-1,-8.337464929E-1,3.271712657E0
1.168359408E2,-1.670515895E0,1.676539421E0,1.054108381E0,2.590859368E0
1.168550899E2,-1.125463486E0,2.789478302E0,1.354315042E0,3.298791671E0
1.168742255E2,-1.382679343E-1,4.150033951E0,2.775451839E-1,4.161601992E0
1.168933611E2,3.633951545E-1,5.725435734E0,6.207181215E-1,5.770438577E0
1.169124968E2,7.316551208E-1,6.663824081E0,8.984857798E-1,6.763811596E0
1.169316191E2,1.090086579E0,7.187619209E0,5.072883517E-2,7.269988450E0
1.169507681E2,3.853546381E-1,7.272130966E0,-4.826308489E-1,7.298309361E0
1.169699038E2,-3.163144588E-1,6.562434673E0,4.045778513E-1,6.582498531E0
1.169890394E2,1.978359222E-1,4.881974220E0,9.654134512E-1,4.980445208E0
1.170081751E2,8.206079602E-1,3.380276203E0,2.190739393E0,4.110839783E0
1.170272975E2,2.649965286E0,2.077040672E0,3.112489462E0,4.585194066E0
1.170464464E2,3.859240532E0,2.431335449E-1,3.731628895E0,5.373816671E0
1.170655820E2,4.141579628E0,-2.951496124E0,3.916739702E0,6.419101267E0
1.170847044E2,4.728952408E0,-8.020306587E0,3.485336304E0,9.941623498E0
1.171038534E2,6.352764606E0,-9.962346077E0,1.706044674E-1,1.181672812E1
1.171229890E2,8.631349564E0,-5.861907959E0,-2.226586819E0,1.066863858E1
1.171421114E2,7.399486542E0,-3.412685394E-1,-2.968596458E0,7.980064551E0
1.171612604E2,2.071090698E0,3.042515755E0,-2.675376654E0,4.550160331E0
1.171803960E2,-1.027997851E0,2.621821880E0,-3.090493917E0,4.181134082E0
1.171995184E2,-2.438783884E0,-1.136646271E0,-5.950838089E0,6.530857948E0
1.172186674E2,-4.003683090E0,-6.114187241E0,-6.524804115E0,9.797235970E0
1.172378031E2,-6.455376148E0,-1.316261292E1,-3.594524145E0,1.509459717E1
1.172569254E2,-5.414466858E0,-1.597956562E1,-1.056325912E0,1.690499314E1
1.172760743E2,-3.023197412E0,-8.185380936E0,-6.427803516E0,1.083775077E1
1.172952101E2,1.793684244E0,-2.305708885E0,-5.339875221E0,6.086695656E0
1.173143324E2,3.724347591E0,6.753845215E-1,-3.818065643E0,5.376293750E0
1.173334813E2,4.544825077E0,4.386220932E0,2.609798193E0,6.834136058E0
1.173526170E2,4.529997349E0,6.483946800E0,2.316781044E0,8.241960719E0
1.173717393E2,2.643339396E0,7.743698120E0,1.769313097E0,8.371533466E0
1.173908883E2,-2.528374791E-1,8.129597664E0,-1.657009125E-4,8.133528447E0
1.174100240E2,-1.973278642E0,9.244198799E0,-6.030341387E-1,9.471678321E0
1.174291596E2,-2.060384989E0,9.531618118E0,-1.574700356E0,9.878087440E0
1.174482819E2,-2.103785753E0,8.557445526E0,1.673703671E0,8.969786642E0
1.174674310E2,7.648646235E-1,5.688639641E0,9.200096130E-2,5.740566438E0
1.174865666E2,2.856749058E0,3.372300625E0,6.240863800E-1,4.463508765E0
1.175056889E2,3.448554277E0,-3.549953461E0,-2.768535614E-1,4.956949069E0
1.175248380E2,2.278650761E0,-1.011676025E1,-2.785198689E-1,1.037394142E1
1.175439736E2,-3.465948105E-1,-8.328790665E0,1.496089935E0,8.469189276E0
1.175630959E2,-1.213549972E-1,-3.743281364E0,2.433441162E0,4.466376417E0
1.175822450E2,-1.016147852E0,-7.009150505E0,-1.259341598E0,7.193517117E0
1.176013673E2,-5.652117729E0,-1.759024048E1,-1.019112682E1,2.110028580E1
1.176205162E2,-6.661648750E0,-2.257744789E0,-2.200168371E0,7.369919706E0
1.176396519E2,-3.302972078E0,3.786921024E0,-4.239083767E0,6.574209198E0
1.176587742E2,-8.094308972E-1,7.502145767E-1,-1.637130737E0,1.974385307E0
1.176779232E2,-2.623630047E0,-6.216373444E0,-3.638994694E-1,6.757155928E0
1.176970589E2,-3.930628300E0,-4.134321213E0,-3.100287914E-1,5.713017466E0
1.177161812E2,-3.726715565E0,-1.218805313E0,-1.061500907E0,4.062102838E0
1.177353303E2,-2.451819658E0,1.253674507E0,3.946695924E-1,2.781884881E0
1.177544659E2,-2.383831024E0,2.671569824E0,1.570844412E0,3.909921718E0
1.177735882E2,-2.120405674E0,4.599004269E0,1.762717962E-1,5.067349626E0
1.177927373E2,-9.026706219E-1,5.454687595E0,6.403909922E-1,5.565836113E0
1.178118729E2,3.406867385E-1,5.961016655E0,1.087859988E0,6.069038340E0
1.178310085E2,1.348860979E0,6.310709000E0,2.624240518E-1,6.458586564E0
1.178501442E2,5.254222155E-1,6.407206059E0,8.157748580E-1,6.480265936E0
1.178692799E2,3.097625971E-1,5.446866989E0,1.118400455E0,5.569123130E0
1.178884155E2,5.925589800E-1,3.901439667E0,1.647139490E-1,3.949618754E0
1.179075512E2,1.359486461E0,3.081051826E0,1.320339441E0,3.617233754E0
1.179266868E2,2.428844452E0,2.427879333E0,3.067072153E0,4.604434278E0
1.179458225E2,2.300094128E0,1.741554737E0,4.162336349E0,5.064433807E0
1.179649582E2,2.480620861E0,-4.781961441E-1,3.834647894E0,4.592023070E0
1.179840805E2,3.404160261E0,-3.780304909E0,3.612880468E0,6.239544660E0
1.180032294E2,4.340587616E0,-7.125761032E0,3.461066484E0,9.033058859E0
1.180223652E2,5.566115856E0,-6.006763458E0,-4.371407628E-1,8.200850262E0
1.180414875E2,6.983730316E0,-4.284872055E0,-6.175377369E0,1.026001478E1
1.180606364E2,4.491168499E0,-3.950185776E-1,-7.976452827E0,9.162446937E0
1.180797722E2,-3.516852856E-2,5.941581726E-2,-6.913787365E0,6.914132107E0
1.180988944E2,-2.334160805E0,-2.943511009E0,-6.458853722E0,7.471904384E0
1.181180434E2,-4.262949944E0,-8.916451454E0,-4.344171524E0,1.079572485E1
1.181371791E2,-4.767482281E0,-1.433929157E1,-1.986724138E-1,1.511236715E1
1.181563014E2,-4.762573242E0,-8.539403915E0,-1.891111851E0,9.958906925E0
1.181754504E2,-2.113321781E0,-2.553890228E0,-3.250123501E0,4.642390227E0
1.181945861E2,3.000174522E0,-4.644918442E-1,-5.204556465E0,6.025297324E0
1.182137084E2,4.915753365E0,2.047313690E0,-3.711944103E0,6.491121129E0
1.182328574E2,4.591879845E0,5.431339264E0,3.048930168E-1,7.118831818E0
1.182519931E2,3.048522234E0,7.650598049E0,1.116495848E0,8.310938653E0
1.182711287E2,1.759352684E0,8.579024315E0,8.003728390E-1,8.794064859E0
1.182902643E2,5.524895191E-1,9.318490982E0,-1.117199659E-1,9.335523563E0
1.183094001E2,2.219932079E-1,9.418256760E0,-9.603065252E-1,9.469690069E0
1.183285357E2,4.303588271E-1,7.714963913E0,-2.993607521E-2,7.727015793E0
1.183476580E2,8.353213072E-1,5.967456818E0,1.133030891E0,6.131236544E0
1.183668070E2,1.906286597E0,3.989628315E0,2.305193424E0,4.986479661E0
1.183859427E2,2.623863220E0,-1.459437370E0,1.467318058E0,3.341801598E0
1.184050650E2,2.245936394E0,-9.083815575E0,-5.263638496E-1,9.372139275E0
1.184242140E2,-2.535605729E-1,-9.871344566E0,2.676652908E0,1.023094362E1
1.184433496E2,-1.013278484E0,-3.722732544E0,3.544921637E0,5.239459924E0
1.184624719E2,6.658014655E-1,5.771789551E-1,-1.313592076E0,1.581755759E0
1.184816210E2,1.334322095E-1,-8.976960182E0,-1.143538380E1,1.453862514E1
1.185007566E2,-5.981256485E0,-1.928252411E1,-6.482229710E0,2.120402007E1
1.185198789E2,-8.547554970E0,-1.535974503E0,6.406016350E-1,8.708058572E0
1.185390279E2,-6.750348091E0,5.116033077E0,-3.943376541E0,9.342976632E0
1.185581636E2,-3.341630220E0,1.239880562E0,-8.119779825E-1,3.655558040E0
1.185772859E2,-3.104304552E0,-6.965503693E0,7.194032669E-1,7.659796962E0
1.185964349E2,-2.821894169E0,-6.965493202E0,-1.708709359E0,7.707195983E0
1.186155706E2,-1.793557405E0,-2.182452202E0,-2.615716696E0,3.849924624E0
1.186346929E2,-4.964381456E-1,7.768821716E-1,1.236906886E0,1.542703920E0
1.186538418E2,-6.374569535E-1,2.412398815E0,1.464508772E0,2.893234410E0
1.186729776E2,-4.163146019E-1,4.616928577E0,-2.822363377E-2,4.635746316E0
1.186920999E2,-2.700995207E-1,6.429527283E0,5.939097404E-1,6.462546217E0
1.187112488E2,1.283812523E-1,7.915091991E0,1.061754346E0,7.987019799E0
1.187303845E2,7.435340881E-1,9.050856590E0,1.289539814E0,9.172445742E0
1.187495202E2,1.260147333E0,9.182386398E0,1.101900578E0,9.333722524E0
1.187686558E2,1.573404312E0,7.591880798E0,2.101534456E-1,7.756056966E0
1.187877919E2,1.243463874E0,4.950644493E0,1.639499068E0,5.361253631E0
1.188069272E2,5.929076672E-1,1.860518932E0,1.827049017E0,2.674168714E0
1.188260628E2,1.307844639E0,5.200395584E-1,2.069370747E0,2.502637415E0
1.188451852E2,1.969118357E0,-1.630718231E0,2.843627691E0,3.823988428E0
1.188643341E2,3.406996012E0,-4.658864975E0,2.860087156E0,6.441486103E0
1.188834698E2,4.698586464E0,-7.133395195E0,5.404428482E0,1.010791220E1
1.189025922E2,5.620573044E0,-5.704546928E0,4.237964630E0,9.060521023E0
1.189217411E2,6.181824207E0,-2.571466446E0,-1.407032371E0,6.841573672E0
1.189408767E2,6.513834476E0,-1.017703056E0,-6.552556515E0,9.295254487E0
1.189599990E2,2.323790312E0,2.199373245E-1,-7.750307083E0,8.094172825E0
1.189791481E2,-8.080967069E-1,-3.096910477E0,-9.379848480E0,9.910874447E0
1.189982837E2,-1.506828904E0,-7.469446182E0,-9.018326759E0,1.180649724E1
1.190174060E2,-3.051606178E0,-1.429689217E1,-3.968923092E0,1.514812782E1
1.190365551E2,-3.740149498E0,-1.388944530E1,1.030607224E0,1.442108042E1
1.190556907E2,-2.753760338E0,-5.922456741E0,-2.587036133E0,7.025058420E0
1.190748130E2,8.612478971E-1,-1.431893349E0,-3.645653725E0,4.010343823E0
1.190939620E2,3.845376253E0,1.477902412E0,-5.825119019E0,7.134642643E0
1.191130977E2,4.599855900E0,4.307516098E0,-1.646332264E0,6.513353910E0
1.191322200E2,4.152947903E0,6.854884624E0,1.809056520E0,8.216392456E0
1.191513690E2,2.759582043E0,8.083459854E0,1.608751059E0,8.691702723E0
1.191705047E2,1.423833609E0,8.893537521E0,8.015618324E-1,9.042389793E0
1.191896403E2,4.889376462E-1,1.007469177E1,-1.618888378E-1,1.008784825E1
1.192087759E2,8.871138692E-1,1.010284233E1,-1.401141524E0,1.023804629E1
1.192279116E2,1.107174158E0,9.349492073E0,-1.391959190E0,9.517162761E0
1.192470473E2,6.200348735E-1,6.944442749E0,2.472901344E0,7.397632689E0
1.192661829E2,2.605834961E0,2.729756355E0,2.027213097E0,4.283869576E0
1.192853053E2,3.428114891E0,-5.943460464E0,-1.567043900E0,7.037920189E0
1.193044542E2,1.454016924E0,-1.588183308E1,6.871588230E-1,1.596305028E1
1.193235899E2,-1.740794778E0,-1.191791248E1,4.004210472E0,1.269254529E1
1.193427123E2,-2.329843998E0,-6.329817772E0,-4.372091293E-1,6.759135884E0
1.193618612E2,-3.910499334E0,-1.454063988E1,-9.479583740E0,1.779282780E1
1.193809968E2,-5.325582504E0,-1.091218376E1,-3.240342617E0,1.256731490E1
1.194001192E2,-2.914132595E0,3.084092617E0,-3.832952261E0,5.717982082E0
1.194192682E2,-6.248745918E-1,4.545043468E0,-3.380280018E0,5.698612233E0
1.194384038E2,-5.798299909E-1,-1.187313080E0,-2.071188450E0,2.456773649E0
1.194575262E2,-3.011565447E0,-6.755195618E0,-7.663097382E-1,7.435685906E0
1.194766752E2,-4.128781796E0,-4.281262398E0,-8.497493267E-1,6.008171165E0
1.194958108E2,-3.351188660E0,-2.068824768E-1,-1.030968308E0,3.512287210E0
