"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.333174310E2,-6.653795242E-1,-9.490289688E0,3.990051746E-1,9.521950084E0
1.333365685E2,-7.163357735E-1,-7.818889141E0,9.730370045E-1,7.911698007E0
1.333556926E2,1.261926591E-1,-6.661407948E0,-1.402955890E0,6.808712482E0
1.333748435E2,1.047062159E0,-5.498986721E0,-2.962717056E0,6.333473492E0
1.333939810E2,1.162679315E0,-5.678459644E0,-3.176828384E0,6.609762908E0
1.334131185E2,1.276066303E0,-7.321113586E0,-2.832772970E0,7.953090724E0
1.334322560E2,1.528793216E0,-9.270403862E0,-1.529461622E0,9.519288278E0
1.334513801E2,9.384148121E-1,-1.061321735E1,9.482994080E-1,1.069674141E1
1.334705310E2,-1.309218407E0,-9.318807602E0,5.246183872E-1,9.424937793E0
1.334896685E2,-3.517819643E0,-1.752407074E0,-4.045801163E-1,3.950907575E0
1.335087926E2,-2.703950405E0,1.209161568E1,4.443382263E0,1.316290862E1
1.335279435E2,-8.075457573E0,5.703946304E1,1.648986816E1,5.992185838E1
1.335470810E2,-1.281978035E1,3.008522034E1,1.172874451E1,3.474234734E1
1.335662051E2,-1.068488312E1,1.474899864E1,3.173555613E0,1.848705340E1
1.335853423E2,-1.026466274E1,1.750131607E1,5.526700974E0,2.102864211E1
1.336044935E2,-5.722965240E0,1.343909264E1,4.048714161E0,1.515762608E1
1.336236176E2,-3.588950634E0,8.915848732E0,1.506554365E0,9.728444445E0
1.336427685E2,-1.060279012E0,1.439105034E0,4.875488281E-1,1.852813736E0
1.336619060E2,1.533501625E0,-5.954526424E0,-7.076358199E-1,6.189407130E0
1.336810301E2,2.870561600E0,-1.122809601E1,-1.640876532E0,1.170481694E1
1.337001810E2,3.589064837E0,-1.615902710E1,-2.892241955E0,1.680358910E1
1.337193185E2,3.743736982E0,-1.916132736E1,-3.351687670E0,1.980923631E1
1.337384560E2,2.834810019E0,-1.801179886E1,-2.600963593E0,1.841809050E1
1.337575935E2,9.885590672E-1,-1.352854633E1,-1.402362347E0,1.363691443E1
1.337767176E2,5.886480212E-1,-1.066274261E1,2.272650003E-1,1.068139672E1
1.337958685E2,1.772201806E-1,-7.761844158E0,1.307840109E0,7.873250757E0
1.338150060E2,2.936275601E-1,-6.632486343E0,2.381641865E-1,6.643253301E0
1.338341435E2,1.283260107E0,-7.009555817E0,-2.391296387E0,7.516576858E0
1.338532810E2,2.002341747E0,-7.168617249E0,-3.688301563E0,8.306745100E0
1.338724185E2,1.701160669E0,-7.678872108E0,-3.146337986E0,8.471036961E0
1.338915426E2,1.144989491E0,-8.944869995E0,-2.909555435E0,9.475611484E0
1.339106935E2,1.110074759E0,-1.079992676E1,-1.435472012E0,1.095131334E1
1.339298310E2,5.359929204E-1,-1.091912556E1,1.022291660E0,1.097996683E1
1.339489685E2,5.613407493E-1,-9.021723747E0,1.942824841E0,9.245602802E0
1.339681060E2,-7.419193983E-1,-3.446950912E0,2.362812042E0,4.244384023E0
1.339872301E2,-3.810911775E-1,8.963611603E0,4.432182312E0,1.000678787E1
1.340063810E2,-8.365246773E0,5.912117386E1,1.689107513E1,6.205319469E1
1.340255185E2,-1.872931671E1,3.656677628E1,7.963156700E0,4.184887449E1
1.340446426E2,-1.516065598E1,1.218378544E1,1.150938749E0,1.948370543E1
1.340637935E2,-1.387659645E1,1.861574554E1,6.766177177E0,2.418443848E1
1.340829310E2,-7.802210331E0,1.333442593E1,7.482959270E0,1.716613178E1
1.341020551E2,-3.680045366E0,7.852202415E0,5.453656673E0,1.024412943E1
1.341212060E2,-1.086275816E0,2.257596970E0,2.021890879E0,3.219438142E0
1.341403435E2,2.013146877E-2,-3.331325054E0,-3.883264065E-1,3.353942351E0
1.341594676E2,8.416761756E-1,-8.350099564E0,-1.442806959E0,8.515531306E0
1.341786185E2,3.672922373E0,-1.331247807E1,-2.674276352E0,1.406642048E1
1.341977560E2,5.192556381E0,-1.741924477E1,-3.128728390E0,1.844401451E1
1.342168801E2,4.401755810E0,-1.950787354E1,-2.977256775E0,2.021872009E1
1.342360310E2,2.885002613E0,-1.670313454E1,-1.222240329E0,1.699446424E1
1.342551551E2,1.976443648E0,-1.224751472E1,1.094508529E0,1.245415173E1
1.342743060E2,7.938994169E-1,-8.660685539E0,1.759247065E0,8.873144906E0
1.342934435E2,-1.363231540E-1,-6.642725945E0,1.365659833E-1,6.645527988E0
1.343125676E2,-4.230433702E-2,-6.376549721E0,-2.517434597E0,6.855629289E0
1.343317185E2,3.062617183E-1,-6.299150944E0,-4.163255692E0,7.556837752E0
1.343508560E2,2.110292017E-1,-6.862920761E0,-2.464072704E0,7.294920766E0
1.343699801E2,-5.308704078E-2,-9.000329018E0,-1.234032989E0,9.084689212E0
1.343891310E2,-3.115254641E-1,-1.109326363E1,-3.451602459E-1,1.110300327E1
1.344082685E2,-9.228075296E-2,-1.201781654E1,1.871382594E0,1.216299729E1
1.344274060E2,6.978851557E-1,-1.092171097E1,2.178828955E0,1.115876829E1
1.344465435E2,-3.827394843E-1,-6.057007313E0,7.821754217E-1,6.119283086E0
1.344656676E2,-6.874214411E-1,3.582543373E0,7.750051022E-1,3.729316045E0
1.344848185E2,-2.205470324E0,3.935800552E1,1.225305939E1,4.128019092E1
1.345039561E2,-1.633774185E1,5.096027374E1,1.661106873E1,5.603390860E1
1.345230802E2,-1.232869720E1,1.506197071E1,4.286956787E0,1.993082374E1
1.345422311E2,-1.268574619E1,1.981919861E1,5.244507313E0,2.410878775E1
1.345613686E2,-8.420397758E0,1.723864174E1,6.679585934E0,2.031479106E1
1.345804927E2,-4.123888969E0,1.131693077E1,2.649352074E0,1.233281998E1
1.345996436E2,-2.756173849E0,6.200843811E0,5.266790390E-1,6.806199311E0
1.346187811E2,-1.398105025E0,-7.696752548E-1,1.034113050E0,1.901706460E0
1.346379052E2,-4.385823011E-2,-7.275105476E0,-2.650247812E-1,7.280063281E0
1.346570561E2,1.313309073E0,-1.344624901E1,-1.590777874E0,1.360356451E1
1.346761936E2,2.703905582E0,-1.829032135E1,-2.248179436E0,1.862528580E1
1.346953311E2,3.887213707E0,-1.949504852E1,-2.316291332E0,2.001330939E1
1.347144686E2,3.652060032E0,-1.581234169E1,-1.374702334E0,1.628672769E1
1.347335927E2,2.656687021E0,-1.148801517E1,-1.606450558E0,1.190013286E1
1.347527436E2,1.524416447E0,-9.305307388E0,-4.231311679E-1,9.438836320E0
1.347718811E2,6.138067842E-1,-7.681925774E0,1.515437961E0,7.853998636E0
1.347910052E2,-1.004290700E0,-8.271028519E0,1.333329082E0,8.437788751E0
1.348101561E2,-1.771927953E0,-9.122797966E0,-1.133820891E0,9.362196388E0
1.348292936E2,-5.147543550E-1,-8.764038086E0,-2.275273800E0,9.069189957E0
1.348484311E2,2.958958149E-1,-7.571995258E0,-1.652738690E0,7.755914627E0
1.348675686E2,8.535737544E-2,-7.368902206E0,-1.264779329E0,7.477143329E0
1.348867061E2,4.659105539E-1,-7.609529495E0,-4.743484259E-1,7.638521991E0
1.349058436E2,5.514962077E-1,-7.634737968E0,1.230901599E0,7.752966572E0
1.349249677E2,-9.175265431E-1,-4.782413960E0,-3.360658884E-1,4.881216910E0
1.349441186E2,-2.050896645E0,3.891053200E0,2.741823196E-1,4.406999886E0
1.349632561E2,-1.754197955E0,2.549923706E1,1.115520191E1,2.788775414E1
1.349823802E2,-1.346697330E1,4.537329865E1,1.511764336E1,4.968539766E1
1.350015312E2,-1.038625622E1,1.659376907E1,5.276940346E0,2.027494981E1
1.350206687E2,-1.308322334E1,2.191077614E1,5.824170589E0,2.617582486E1
1.350397928E2,-1.074892712E1,1.645192337E1,6.646272659E0,2.074555752E1
1.350589437E2,-5.474696159E0,9.929829597E0,2.196003437E0,1.154972922E1
1.350780812E2,-3.494045973E0,5.727200508E0,-5.022712946E-1,6.727663738E0
1.350972053E2,-2.387019992E-2,-1.249429703E0,-1.375119686E-1,1.257200823E0
1.351163562E2,2.511471748E0,-6.807063103E0,-6.314233541E-1,7.283014066E0
1.351354937E2,5.302264214E0,-1.243667603E1,-2.449172974E0,1.373984587E1
1.351546178E2,5.441269875E0,-1.571302128E1,-5.325808048E0,1.746054658E1
1.351737687E2,4.535996437E0,-1.678944016E1,-5.251505852E0,1.816697218E1
1.351928928E2,3.421281099E0,-1.504011917E1,-1.303401113E0,1.547931534E1
1.352120437E2,2.143293619E0,-1.181296921E1,1.198223591E0,1.206547508E1
1.352311812E2,6.753733158E-1,-9.495846748E0,-1.348793507E-3,9.519833843E0
1.352503055E2,-1.132334948E0,-7.253210068E0,-1.904018879E0,7.583965098E0
1.352694563E2,-1.930359125E0,-5.650369644E0,-3.655242443E0,7.000982844E0
1.352885938E2,-1.827533245E0,-4.611406326E0,-2.263876915E0,5.452530124E0
1.353077313E2,-7.568067312E-1,-5.554019451E0,-1.080700159E0,5.708572617E0
1.353268688E2,5.340217948E-1,-8.679899216E0,-5.164046288E-1,8.711630353E0
1.353460063E2,2.107308388E0,-1.173383427E1,7.716910839E-1,1.194651089E1
1.353651305E2,2.573563814E0,-1.347161961E1,6.140927076E-1,1.372897940E1
1.353842813E2,1.862797022E0,-1.367514420E1,6.408536434E-1,1.381630468E1
1.354034189E2,-9.155946970E-1,-7.863330364E0,1.502951384E0,8.057862057E0
1.354225431E2,-1.876199484E0,1.058874130E0,2.139783621E0,3.036447410E0
1.354416939E2,-2.890700340E0,2.828392029E1,1.118829823E1,3.055346646E1
1.354608314E2,-1.606659126E1,6.021556091E1,1.159777451E1,6.339209339E1
1.354799556E2,-1.122186089E1,1.454659653E1,5.692910671E0,1.923389883E1
1.354991064E2,-1.173146343E1,1.385970974E1,1.737817764E0,1.824112932E1
1.355182439E2,-1.056184196E1,1.825521469E1,5.434282303E0,2.177927440E1
1.355373681E2,-4.598742962E0,1.360668278E1,2.847975731E0,1.464244579E1
1.355565190E2,-1.182242036E0,7.508150101E0,1.094346762E0,7.679036984E0
1.355756565E2,8.547787070E-1,1.100310326E0,1.756223917E0,2.241796578E0
1.355947807E2,1.000622511E0,-4.562835693E0,7.863861322E-1,4.736994630E0
1.356139315E2,2.164851129E-1,-9.557554245E0,-4.587559104E-1,9.571006527E0
1.356330690E2,-2.266879380E-1,-1.450253487E1,-1.658746719E0,1.459884741E1
1.356521932E2,-1.147449017E-3,-1.785779572E1,-3.542027950E0,1.820568129E1
1.356713441E2,3.965961337E-1,-1.790806580E1,-4.009243011E0,1.835565685E1
1.356904816E2,1.089004159E0,-1.384395313E1,-2.477263927E0,1.410594928E1
1.357096058E2,2.004856825E0,-1.115830326E1,1.365621090E-1,1.133780542E1
1.357287566E2,2.899928093E0,-1.047459698E1,2.103036165E0,1.107020894E1
1.357478941E2,2.049872160E0,-9.864743233E0,1.156360149E0,1.014161248E1
1.357670317E2,-1.768430471E-1,-9.963151932E0,-2.266296864E0,1.021918643E1
1.357861692E2,-7.759016752E-2,-9.831062317E0,-3.732320786E0,1.051598901E1
1.358053067E2,-8.504964411E-2,-8.854564667E0,-1.802891493E0,9.036645761E0
1.358244442E2,9.075988829E-2,-8.789418221E0,5.299060345E-1,8.805845242E0
1.358435817E2,-3.730303347E-1,-9.211556435E0,1.395242214E-1,9.220162178E0
1.358627193E2,-1.639097452E0,-7.607510567E0,-9.747465849E-1,7.842894133E0
1.358818568E2,-2.603879929E0,-2.018285275E0,-6.655342579E-1,3.361041800E0
1.359009810E2,-4.196042061E0,1.430564499E1,7.155520439E0,1.653661756E1
1.359201318E2,-8.800641060E0,6.988446045E1,1.864706421E1,7.286289933E1
1.359392694E2,-1.798412514E1,2.939833832E1,1.514028454E1,3.764198811E1
1.359583936E2,-1.358518600E1,6.815314293E0,-7.636790276E-1,1.521804828E1
1.359775444E2,-9.130215645E0,1.155295181E1,1.714883804E0,1.482472124E1
1.359966819E2,-3.420032978E0,1.039282608E1,2.782803297E0,1.128943992E1
1.360158062E2,-2.709323168E-2,5.892313004E0,1.673026681E0,6.125284063E0
1.360349570E2,3.122538626E-1,7.506942749E-1,-2.336088419E-1,8.459417593E-1
1.360540945E2,1.268601537E0,-5.165303230E0,7.876025438E-1,5.376804356E0
1.360732187E2,2.277408838E0,-1.092610168E1,5.930081606E-1,1.117666980E1
1.360923696E2,2.740826607E0,-1.776944351E1,-3.601628304E0,1.833676579E1
1.361115071E2,3.621658087E0,-2.168211365E1,-4.765345097E0,2.249308724E1
1.361306313E2,2.302549601E0,-1.827547073E1,-3.347187042E0,1.872159786E1
1.361497821E2,7.344663143E-3,-1.294490719E1,-1.904299855E0,1.308422844E1
1.361689197E2,-4.554816484E-1,-9.575761795E0,5.888333917E-1,9.604655239E0
1.361880439E2,-5.760926008E-1,-7.687097549E0,1.235149860E0,7.806980633E0
1.362071947E2,2.992059588E-1,-7.233901978E0,6.244826317E-2,7.240356470E0
1.362263323E2,1.199568987E0,-7.335439682E0,-4.951801896E-1,7.449351952E0
1.362454698E2,9.383838773E-1,-7.815202713E0,-3.250534236E-1,7.878046552E0
1.362645940E2,5.385756493E-1,-8.995627403E0,6.867074370E-1,9.037861650E0
1.362837448E2,-1.902651668E0,-9.543290138E0,1.481855869E0,9.843290448E0
1.363028824E2,-2.668517828E0,-4.960899830E0,-1.273084998E0,5.775141551E0
1.363220066E2,-2.084619045E0,3.247961044E0,1.067480445E0,4.004297942E0
1.363411574E2,-2.501016378E0,1.858304787E1,7.033903122E0,2.002649605E1
1.363602950E2,-9.210068703E0,5.050548935E1,1.279676247E1,5.290923312E1
1.363794192E2,-1.119119644E1,2.440563202E1,6.753177643E0,2.768543228E1
1.363985700E2,-9.994020462E0,1.688082886E1,1.499498367E0,1.967463655E1
1.364177076E2,-8.746008873E0,1.387152481E1,2.509266615E0,1.658940296E1
1.364368318E2,-4.862975597E0,8.086102486E0,2.468766212E0,9.753378475E0
1.364559826E2,-2.476988077E0,2.346929550E0,2.430921316E0,4.189621307E0
1.364751202E2,-9.543792605E-1,-4.055383682E0,1.437308908E0,4.407134384E0
1.364942444E2,-6.210446358E-3,-9.322282791E0,9.159125686E-1,9.367170909E0
1.365133952E2,7.891194820E-1,-1.383690834E1,-1.309848547E0,1.392115100E1
1.365325328E2,5.354996324E-1,-1.654953957E1,-4.388740063E0,1.712994627E1
1.365516703E2,-3.235628605E-1,-1.568164539E1,-3.825634956E0,1.614478795E1
1.365707945E2,-1.733258665E-1,-1.345418739E1,-2.860142469E0,1.375593018E1
1.365899455E2,3.124886751E-1,-1.103125191E1,-3.668921292E-1,1.104177421E1
1.366090830E2,1.572656274E0,-9.673133850E0,9.983209372E-1,9.850858385E0
1.366282205E2,1.809458733E0,-9.229482651E0,4.191356301E-1,9.414518872E0
1.366473581E2,1.480241179E0,-8.796833992E0,-1.649389267E0,9.071708063E0
1.366664956E2,1.428527832E0,-8.213570595E0,-2.633955956E0,8.743063402E0
1.366856331E2,1.153493404E0,-7.216205597E0,-1.811300635E0,7.528942837E0
1.367047707E2,1.015340924E0,-7.678585052E0,-4.599462748E-1,7.759067997E0
1.367238948E2,3.168702126E-1,-8.745332718E0,6.113295555E-1,8.772398469E0
1.367430457E2,-2.543649435E0,-8.089450836E0,-5.827811956E-1,8.499941247E0
1.367621833E2,-4.112545967E0,-1.395932198E0,-2.958765030E0,5.255088157E0
1.367813074E2,-4.764249325E0,8.459078789E0,8.672111034E-1,9.747109350E0
1.368004583E2,-5.906235218E0,3.538475037E1,1.103356743E1,3.753270285E1
1.368195959E2,-1.449002934E1,3.464650345E1,1.198208237E1,3.941968352E1
1.368387200E2,-7.227427483E0,1.143427753E1,4.992061615E0,1.441870625E1
1.368578710E2,-7.582303047E0,1.876310349E1,4.062357903E0,2.064093321E1
1.368770085E2,-6.790829182E0,1.938367462E1,3.480386734E0,2.083159367E1
1.368961460E2,-2.846644878E0,1.279495907E1,1.042060137E0,1.314915412E1
1.369152702E2,-2.719570160E0,6.609679222E0,3.382833004E-1,7.155302710E0
1.369344211E2,-2.821291447E0,1.525735855E-1,1.272230268E0,3.098634212E0
1.369535586E2,-1.645910263E0,-6.413546562E0,7.547138929E-1,6.664247381E0
1.369726828E2,-7.834401131E-1,-1.281281662E1,-5.823373795E-1,1.284994805E1
1.369918337E2,4.507997632E-1,-1.798080826E1,-2.632508755E0,1.817808539E1
1.370109713E2,1.897973895E0,-1.967858696E1,-3.312876940E0,2.004555420E1
1.370300955E2,1.766438961E0,-1.659229851E1,-3.140260935E0,1.697898451E1
1.370492463E2,7.650892735E-1,-1.243304825E1,-4.006252289E0,1.308495731E1
1.370683839E2,3.223365545E-2,-9.571421623E0,-2.671367884E0,9.937271118E0
1.370875081E2,2.985381782E-1,-7.578827381E0,-2.711694241E-1,7.589550868E0
1.371066589E2,7.074401975E-1,-6.799696922E0,8.838640451E-1,6.893298595E0
1.371257965E2,1.187425733E0,-7.196102142E0,-4.249253273E-1,7.305780413E0
1.371449207E2,2.076550007E0,-7.109241486E0,-2.750764370E0,7.900637889E0
1.371640715E2,3.062271833E0,-7.387507439E0,-4.166933060E0,9.017544348E0
1.371831958E2,3.127097368E0,-8.255147934E0,-1.593312979E0,8.970220265E0
1.372023466E2,1.794559598E0,-9.150870323E0,2.200769186E0,9.581349426E0
1.372214842E2,-7.438053489E-1,-7.927672386E0,2.938389063E0,8.487365088E0
1.372406084E2,-3.410216570E0,-3.702441692E0,2.801223278E0,5.760599222E0
1.372597592E2,-2.252243757E0,5.723833084E0,1.192065001E0,6.265451786E0
1.372788968E2,-6.720906258E0,4.604128647E1,1.318818092E1,4.836216245E1
1.372980210E2,-2.083012199E1,4.537747955E1,1.384039402E1,5.181279899E1
1.373171718E2,-1.716588020E1,1.521190453E1,4.054481506E0,2.329180763E1
1.373363094E2,-1.373469543E1,1.123604393E1,2.899177313E0,1.798042744E1
1.373554336E2,-6.721398830E0,1.044575977E1,5.025510788E0,1.339950962E1
1.373745845E2,-1.096926212E0,6.871428490E0,2.571320057E0,7.418319448E0
1.373937220E2,2.450791001E-2,2.961777687E0,-2.456934452E-1,2.972051980E0
1.374128462E2,1.824159503E0,-2.261688232E0,-2.141036987E0,3.609270139E0
1.374319971E2,3.250435591E0,-6.680361748E0,-2.872938156E0,7.965320977E0
1.374511346E2,4.493591309E0,-1.157547951E1,-3.242108822E0,1.283336894E1
1.374702588E2,3.933248043E0,-1.681531334E1,-4.575994492E0,1.786518761E1
1.374894097E2,2.531290770E0,-1.992285919E1,-4.411695480E0,2.056187755E1
1.375085472E2,1.078612328E0,-1.682305145E1,-1.999704123E0,1.697578515E1
1.375276715E2,8.688214421E-1,-1.238104820E1,-1.332736015E-1,1.241221041E1
1.375468223E2,8.800187111E-1,-9.586265564E0,6.926020384E-1,9.651456780E0
1.375659598E2,3.948619068E-1,-7.440023422E0,4.163408279E-2,7.450610569E0
1.375850841E2,1.421093345E-1,-6.724267960E0,-2.026516438E0,7.024439019E0
1.376042349E2,3.802331686E-1,-7.024058342E0,-4.152135849E0,8.168366113E0
1.376233724E2,7.983968258E-1,-7.846727371E0,-3.701912880E0,8.712790994E0
1.376425100E2,3.519555628E-1,-8.881718636E0,-1.735331178E0,9.056498934E0
1.376616475E2,3.534516096E-1,-8.856986046E0,-1.406364202E0,8.974908920E0
1.376807850E2,2.004887313E-1,-7.442131519E0,6.499426365E-1,7.473148113E0
1.376999226E2,-5.381491780E-2,-2.667287827E0,1.911677837E0,3.282047006E0
1.377190468E2,1.468595505E0,6.353369713E0,4.079474449E0,7.691826262E0
1.377381977E2,-4.568395138E0,3.368026733E1,1.300785828E1,3.639278800E1
1.377573352E2,-1.986311340E1,4.063400269E1,8.964469910E0,4.610886215E1
1.377764594E2,-1.434139442E1,1.726272392E1,4.378450394E0,2.286587106E1
1.377956103E2,-1.207037258E1,1.701538086E1,4.999646664E0,2.145258835E1
1.378147478E2,-7.840770245E0,1.453678131E1,6.613065720E0,1.779124299E1
1.378338720E2,-4.887392044E0,1.182821178E1,4.957785606E0,1.372489829E1
1.378530230E2,-2.841673613E0,6.519753456E0,3.713490248E0,8.023235250E0
1.378721605E2,-8.784309626E-1,4.993915558E-2,5.677688122E-1,1.047137192E0
1.378912847E2,2.221747398E0,-5.533083439E0,-1.572533250E0,6.166363164E0
1.379104356E2,4.299777508E0,-9.694108963E0,-3.323359489E0,1.111344022E1
1.379295731E2,4.620122910E0,-1.248193169E1,-3.856216669E0,1.385693189E1
1.379486973E2,3.196008921E0,-1.488605595E1,-2.949976444E0,1.550843305E1
1.379678482E2,4.819964170E-1,-1.548915100E1,-1.434474826E0,1.556289939E1
1.379869857E2,-2.106845379E0,-1.336441326E1,-1.113955498E0,1.357524350E1
1.380061099E2,-3.212475300E0,-1.171542549E1,-4.643045068E-1,1.215675823E1
1.380252608E2,-2.926621199E0,-1.039610004E1,-9.103775024E-1,1.083848675E1
1.380443984E2,-9.590204954E-1,-9.420817375E0,-1.750691295E0,9.629976134E0
1.380635359E2,9.531159401E-1,-8.114500046E0,-2.132841587E0,8.444083978E0
1.380826734E2,1.885019898E0,-6.964822769E0,-1.495816112E0,7.368820941E0
1.381017976E2,2.655716896E0,-6.888902664E0,5.530679226E-2,7.383283212E0
1.381209485E2,2.373135805E0,-7.818565845E0,1.707741022E-1,8.172570540E0
1.381400860E2,1.729193449E0,-8.251506805E0,-1.323625565E0,8.534017763E0
1.381592236E2,-4.117986560E-1,-5.336124897E0,-3.442960739E0,6.363787057E0
1.381783611E2,-3.140192509E0,3.515044212E0,-3.976193905E0,6.166560044E0
1.381974853E2,-6.105968952E0,1.558134937E1,3.760009527E0,1.715222950E1
1.382166362E2,-8.155966759E0,3.128453636E1,3.819842815E0,3.255507961E1
1.382357737E2,-1.240351868E1,1.561661911E1,9.422115326E0,2.205679771E1
1.382548980E2,-9.208611488E0,8.085557938E0,5.331016064E0,1.336392551E1
1.382740488E2,-4.949742794E0,1.213538742E1,2.165690899E0,1.328374189E1
1.382931863E2,-2.086059093E0,1.349280930E1,2.031445503E-1,1.365462606E1
1.383123106E2,1.116825819E0,1.136304951E1,-1.569013238E0,1.152510289E1
1.383314614E2,-3.953433633E-1,7.534826279E0,-6.385725737E-1,7.572164707E0
1.383505990E2,-2.698873758E0,3.344918251E0,2.043443918E-1,4.302807723E0
1.383697232E2,-2.767586231E0,-5.490322113E-1,2.110269070E-1,2.829399631E0
1.383888740E2,-2.138103724E0,-4.397924423E0,-1.936120987E-1,4.893946507E0
1.384080116E2,-1.198570251E0,-7.562517166E0,-9.406431913E-1,7.714469920E0
1.384271358E2,-1.423380375E0,-1.052564335E1,-2.473099947E0,1.090556752E1
1.384462867E2,-2.108870983E0,-1.281573963E1,-3.619703293E0,1.348305496E1
1.384654242E2,-2.373862505E0,-1.294071293E1,-3.926978588E0,1.373020157E1
1.384845617E2,-2.058943510E0,-1.191102409E1,-2.830105305E0,1.241455756E1
1.385036993E2,-1.285304070E0,-1.105276108E1,-8.659995794E-1,1.116089106E1
1.385228368E2,-3.810912967E-1,-1.068378735E1,1.099854827E0,1.074700997E1
1.385419743E2,5.179225802E-1,-1.090628529E1,1.838414550E0,1.107226583E1
1.385611119E2,1.013582349E0,-1.079082108E1,5.271956921E-1,1.085113376E1
1.385802361E2,1.308562994E0,-1.017942619E1,-1.462658882E0,1.036689084E1
1.385993870E2,1.824272156E0,-9.342680931E0,-2.214647770E0,9.773347463E0
1.386185245E2,1.378770471E0,-7.868942738E0,-2.796499968E0,8.464140824E0
1.386376487E2,-3.395108879E-2,-5.424327374E0,-2.542975187E0,5.990926718E0
1.386567996E2,-2.322453260E0,5.892763138E-1,-5.556292534E-1,2.459625904E0
1.386759371E2,-3.132745743E0,1.214710999E1,3.223099709E0,1.295201716E1
1.386950614E2,-5.532980442E0,3.207379150E1,9.625363350E0,3.394097220E1
1.387142122E2,-1.023492050E1,2.552750397E1,8.504415512E0,2.878770814E1
1.387333497E2,-8.870422363E0,1.531733704E1,5.450219631E0,1.852053187E1
1.387524873E2,-1.046274948E1,2.191127777E1,4.083201885E0,2.462205836E1
1.387716248E2,-7.983211040E0,1.808406067E1,3.235149145E0,2.003075382E1
1.387907624E2,-5.539138794E0,1.213461208E1,1.611319065E0,1.343604176E1
1.388098866E2,-4.486832142E0,5.640582085E0,1.643637896E0,7.392521522E0
1.388290374E2,-2.335604668E0,-8.122510910E-1,1.213262558E0,2.754415915E0
1.388481750E2,2.698183656E-1,-5.867784500E0,-3.170697689E-1,5.882536029E0
1.388672992E2,2.438345194E0,-9.543385506E0,-1.734522700E0,1.000151504E1
1.388864501E2,3.721949816E0,-1.269017410E1,-2.446278811E0,1.344907838E1
1.389055876E2,3.667782307E0,-1.486597824E1,-2.917806625E0,1.558728750E1
1.389247251E2,1.792808056E0,-1.447043037E1,-3.300992012E0,1.495005231E1
1.389438627E2,-1.027033567E0,-1.170573902E1,-2.421035528E0,1.199752212E1
1.389629869E2,-2.676358700E0,-9.782007217E0,-1.147688270E0,1.020626031E1
1.389821377E2,-2.890012264E0,-8.061352730E0,3.604264259E-1,8.571317631E0
1.390012753E2,-2.694674015E0,-7.699854851E0,2.066054344E-1,8.160374904E0
1.390204128E2,-1.104217052E0,-8.762784004E0,-1.457781911E0,8.951581252E0
1.390395505E2,7.810260057E-1,-8.963353157E0,-2.591288567E0,9.363037855E0
1.390586880E2,1.415878057E0,-7.855212212E0,-2.375590801E0,8.327814913E0
1.390778255E2,1.699148893E0,-7.573199272E0,-1.001286626E0,7.825792553E0
1.390969631E2,2.611957312E0,-7.940904140E0,1.575148821E0,8.506548852E0
1.391161006E2,2.786226273E-1,-5.836974621E0,6.179133654E-1,5.876199471E0
1.391352248E2,-2.453771114E0,1.165525436E0,-3.355550528E0,4.317309529E0
1.391543757E2,-4.173802853E0,1.145625687E1,7.461917400E-1,1.221569702E1
1.391735132E2,-4.880688667E0,3.135126495E1,7.247793674E0,3.254617411E1
1.391926374E2,-1.149455547E1,1.887971115E1,1.047719765E1,2.446098872E1
1.392117883E2,-1.090379238E1,6.967820168E0,5.658804893E0,1.412321773E1
1.392309259E2,-8.174475670E0,1.021545029E1,1.801162958E0,1.320687946E1
1.392500500E2,-3.857890606E0,1.125468922E1,-6.079289913E-1,1.191305699E1
1.392692010E2,2.044166088E0,9.826548576E0,-2.972340584E-2,1.003695947E1
1.392883385E2,3.205663204E0,8.016227722E0,1.445765615E0,8.753651906E0
1.393074626E2,-1.051000953E0,4.767172813E0,2.691992044E0,5.574707239E0
1.393266136E2,-4.181826591E0,1.578159332E0,2.637885809E0,5.190058002E0
1.393457511E2,-3.745469093E0,-2.513411999E0,8.355170488E-1,4.587359518E0
1.393648753E2,-2.363468885E0,-5.921924591E0,-1.033955336E0,6.459430290E0
1.393840262E2,-1.968718171E0,-8.314695358E0,-1.986213684E0,8.772403031E0
1.394031637E2,-2.150578022E0,-1.061168385E1,-3.563603401E0,1.139877577E1
1.394223013E2,-2.754842997E0,-1.185934448E1,-4.261306763E0,1.289930025E1
1.394414388E2,-2.471680641E0,-1.148433685E1,-3.490626335E0,1.225494473E1
1.394605764E2,-1.565120697E0,-1.021234131E1,-1.707771540E0,1.047177165E1
1.394797006E2,-1.809939742E-1,-9.474383354E0,1.823735237E-1,9.477866789E0
1.394988514E2,1.331358433E0,-9.924043655E0,6.537177563E-1,1.003426652E1
1.395179890E2,2.708412170E0,-1.098509598E1,-3.214362860E-1,1.131861968E1
1.395371265E2,3.322501183E0,-1.124442482E1,-1.531000853E0,1.182455358E1
1.395562641E2,2.886943579E0,-1.036487770E1,-1.837935686E0,1.091527098E1
1.395754016E2,1.957322240E0,-9.148363113E0,-2.212357998E0,9.613437778E0
1.395945392E2,4.527549446E-2,-6.850026131E0,2.630317211E-1,6.855223815E0
